TARGET FOLDER : C:\Users\sandi\Desktop\Courses
EXECUTION TIME: 5 minutes, 41 seconds
TOTAL FILES   : 6370
====================================================================================================
SOURCE FOLDER                                      | APPLICANT       | DETECTED JOB         | SMART DATE
Docs archive\v2 cvs\run_20250919_073726            | Rex_Stone       | General_Application  | 2025-09-19
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | Registrar            | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | Secretary            | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | Secretary            | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | Secretary            | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | General_Application  | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | General_Application  | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | Registrar            | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | Registrar            | 2025-09-20
Docs archive\v4\run_20250920_193835                | Sandiso_Mazibuko | General_Application  | 2025-09-20
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-07
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-07
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-07
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-07
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-07
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | General_Application  | 2025-09-07
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-07
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-07
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | General_Application  | 2025-09-07
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-07
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-07
chive\V1 files\run_20250907_171022\_temp_pdfs      | Sandiso_Mazibuko | General_Application  | 2025-09-07
chive\v3\applications\2_for_portal_submission      | Sandiso_Mazibuko | Administration_Clerk | 2025-10-06
chive\v3\applications\2_for_portal_submission      | Sandiso_Mazibuko | Administration_Clerk | 2025-10-06
chive\v3\applications\2_for_portal_submission      | Sandiso_Mazibuko | Legal_Admin_Officer  | 2025-10-06
chive\v3\applications\2_for_portal_submission      | Sandiso_Mazibuko | Administration_Clerk | 2025-10-06
chive\v3\applications\2_for_portal_submission      | Sandiso_Mazibuko | Judges_Secretary     | 2025-10-06
chive\v3\applications\2_for_portal_submission      | Sandiso_Mazibuko | Judges_Secretary     | 2025-10-06
chive\v3\applications\2_for_portal_submission      | Rex_Stone       | Administration_Clerk | 2025-09-20
chive\v3\applications\2_for_portal_submission      | Rex_Stone       | Candidate_Attorney   | 2025-09-20
chive\v3\applications\2_for_portal_submission      | Rex_Stone       | Candidate_Attorney   | 2025-09-20
chive\v3\applications\2_for_portal_submission      | Rex_Stone       | Candidate_Attorney   | 2025-09-20
chive\v3\applications\2_for_portal_submission      | Rex_Stone       | State_Law_Advisor    | 2025-09-20
archive\v2 cvs\run_20250919_174932\_temp_pdfs      | Sandiso_Mazibuko | Administration_Clerk | 2025-09-19
archive\v2 cvs\run_20250919_174932\_temp_pdfs      | Sandiso_Mazibuko | General_Application  | 2025-09-19
archive\v2 cvs\run_20250919_174932\_temp_pdfs      | Sandiso_Mazibuko | General_Application  | 2025-09-19
archive\v2 cvs\run_20250919_174932\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-19
archive\v2 cvs\run_20250919_174932\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-19
archive\v2 cvs\run_20250919_174932\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-19
archive\v2 cvs\run_20250919_174932\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-19
archive\v2 cvs\run_20250919_174932\_temp_pdfs      | Sandiso_Mazibuko | General_Application  | 2025-09-19
archive\v2 cvs\run_20250919_174932\_temp_pdfs      | Sandiso_Mazibuko | General_Application  | 2025-09-19
archive\v2 cvs\run_20250919_174932\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-19
Docs archive\V2 Files\run_20250910_220130          | Rex_Stone       | General_Application  | 2025-09-10
Docs archive\V2 Files\run_20250910_220130          | Rex_Stone       | General_Application  | 2025-09-10
Docs archive\V2 Files\run_20250910_220130          | Rex_Stone       | General_Application  | 2025-09-10
Docs archive\V2 Files\run_20250910_220130          | Rex_Stone       | General_Application  | 2025-09-10
Docs archive\V2 Files\run_20250910_220130          | Rex_Stone       | General_Application  | 2025-09-10
Docs archive\V2 Files\run_20250910_220130          | Rex_Stone       | General_Application  | 2025-09-10
Docs archive\V2 Files\run_20250910_220130          | Rex_Stone       | General_Application  | 2025-09-10
Docs archive\V2 Files\run_20250910_220130          | Rex_Stone       | General_Application  | 2025-09-10
Docs archive\V2 Files\run_20250910_220130          | Rex_Stone       | Candidate_Attorney   | 2025-09-10
e\v2 cvs\applications\2_for_portal_submission      | Sandiso_Mazibuko | Administration_Clerk | 2025-10-09
e\v2 cvs\applications\2_for_portal_submission      | Rex_Stone       | Judges_Secretary     | 2025-09-19
e\v2 cvs\applications\2_for_portal_submission      | Rex_Stone       | Candidate_Attorney   | 2025-09-19
e\v2 cvs\applications\2_for_portal_submission      | Rex_Stone       | Judges_Secretary     | 2025-09-19
e\v2 cvs\applications\2_for_portal_submission      | Rex_Stone       | Candidate_Attorney   | 2025-09-19
e\v2 cvs\applications\2_for_portal_submission      | Rex_Stone       | Secretary            | 2025-09-19
e\v2 cvs\applications\2_for_portal_submission      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-16
e\v2 cvs\applications\2_for_portal_submission      | Unknown_Applicant | Administration_Clerk | 2025-10-09
chive\V2 Files\run_20250910_220130\_temp_pdfs      | Rex_Stone       | Candidate_Attorney   | 2025-09-10
chive\V2 Files\run_20250910_220130\_temp_pdfs      | Rex_Stone       | Candidate_Attorney   | 2025-09-10
chive\V2 Files\run_20250910_220130\_temp_pdfs      | Rex_Stone       | Candidate_Attorney   | 2025-09-10
chive\V2 Files\run_20250910_220130\_temp_pdfs      | Rex_Stone       | Judges_Secretary     | 2025-09-10
chive\V2 Files\run_20250910_220130\_temp_pdfs      | Rex_Stone       | Candidate_Attorney   | 2025-09-10
chive\V2 Files\run_20250910_220130\_temp_pdfs      | Rex_Stone       | Candidate_Attorney   | 2025-09-10
chive\V2 Files\run_20250910_220130\_temp_pdfs      | Rex_Stone       | Candidate_Attorney   | 2025-09-10
chive\V2 Files\run_20250910_220130\_temp_pdfs      | Rex_Stone       | Candidate_Attorney   | 2025-09-10
Docs archive\V1 files\run_20250906_121112          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-06
Docs archive\V1 files\run_20250906_121112          | Sandiso_Mazibuko | General_Application  | 2025-09-06
Docs archive\V1 files\run_20250906_121112          | Sandiso_Mazibuko | General_Application  | 2025-09-06
Docs archive\V1 files\run_20250906_121112          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-06
Docs archive\V1 files\run_20250906_121112          | Sandiso_Mazibuko | General_Application  | 2025-09-06
Docs archive\V1 files\run_20250906_121112          | Sandiso_Mazibuko | General_Application  | 2025-09-06
Docs archive\V1 files\run_20250906_121112          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-06
archive\v2 cvs\run_20250919_092617\_temp_pdfs      | Rex_Stone       | Candidate_Attorney   | 2025-09-19
archive\v2 cvs\run_20250919_092617\_temp_pdfs      | Rex_Stone       | General_Application  | 2025-09-19
archive\v2 cvs\run_20250919_092617\_temp_pdfs      | Rex_Stone       | Judges_Secretary     | 2025-09-19
archive\v2 cvs\run_20250919_092617\_temp_pdfs      | Rex_Stone       | General_Application  | 2025-09-19
archive\v2 cvs\run_20250919_092617\_temp_pdfs      | Rex_Stone       | Judges_Secretary     | 2025-09-19
archive\v2 cvs\run_20250919_092617\_temp_pdfs      | Rex_Stone       | Judges_Secretary     | 2025-09-19
archive\v2 cvs\run_20250919_092617\_temp_pdfs      | Rex_Stone       | Candidate_Attorney   | 2025-09-19
chive\V2 Files\run_20250911_112707\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-11
chive\V2 Files\run_20250911_112707\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-11
chive\V2 Files\run_20250911_112707\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-11
chive\V2 Files\run_20250911_112707\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-11
chive\V2 Files\run_20250911_112707\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-11
chive\V2 Files\run_20250911_112707\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-11
chive\V2 Files\run_20250911_112707\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-11
bmission\applications\2_for_portal_submission      | Sandiso_Mazibuko | Legal_Admin_Officer  | 2025-10-12
bmission\applications\2_for_portal_submission      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-12
bmission\applications\2_for_portal_submission      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-12
bmission\applications\2_for_portal_submission      | Unknown_Applicant | State_Law_Advisor    | 2025-10-12
bmission\applications\2_for_portal_submission      | Unknown_Applicant | State_Law_Advisor    | 2025-10-12
bmission\applications\2_for_portal_submission      | Unknown_Applicant | Administration_Clerk | 2025-10-12
ications\applications\2_for_portal_submission      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-06
ications\applications\2_for_portal_submission      | Sandiso_Mazibuko | Administration_Clerk | 2025-10-06
ications\applications\2_for_portal_submission      | Sandiso_Mazibuko | Administration_Clerk | 2025-10-06
ications\applications\2_for_portal_submission      | Sandiso_Mazibuko | Judges_Secretary     | 2025-10-06
ications\applications\2_for_portal_submission      | Sandiso_Mazibuko | Administration_Clerk | 2025-10-06
ications\applications\2_for_portal_submission      | Sandiso_Mazibuko | Administration_Clerk | 2025-10-06
Docs archive\run_20250919_211503                   | Sandiso_Mazibuko | Secretary            | 2025-09-19
Docs archive\run_20250919_211503                   | Sandiso_Mazibuko | Secretary            | 2025-09-19
Docs archive\run_20250919_211503                   | Sandiso_Mazibuko | Secretary            | 2025-09-19
Docs archive\run_20250919_211503                   | Sandiso_Mazibuko | Secretary            | 2025-09-19
Docs archive\run_20250919_211503                   | Sandiso_Mazibuko | Secretary            | 2025-09-19
Docs archive\run_20250919_211503                   | Sandiso_Mazibuko | Secretary            | 2025-09-19
chive\V1 files\run_20250906_121112\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-06
chive\V1 files\run_20250906_121112\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-06
chive\V1 files\run_20250906_121112\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-06
chive\V1 files\run_20250906_121112\_temp_pdfs      | Sandiso_Mazibuko | General_Application  | 2025-09-06
chive\V1 files\run_20250906_121112\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-06
chive\V1 files\run_20250906_121112\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-06
Docs archive\v2 cvs\run_20250919_092617            | Rex_Stone       | General_Application  | 2025-09-19
Docs archive\v2 cvs\run_20250919_092617            | Rex_Stone       | Judges_Secretary     | 2025-09-19
Docs archive\v2 cvs\run_20250919_092617            | Rex_Stone       | Candidate_Attorney   | 2025-09-19
Docs archive\v2 cvs\run_20250919_092617            | Rex_Stone       | Judges_Secretary     | 2025-09-19
Docs archive\v2 cvs\run_20250919_092617            | Rex_Stone       | General_Application  | 2025-09-19
Docs archive\v2 cvs\run_20250919_092617            | Rex_Stone       | Candidate_Attorney   | 2025-09-19
Docs archive\V2 Files\run_20250908_130146          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_130146          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-08
Docs archive\V2 Files\run_20250908_130146          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_130146          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_130146          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-08
Docs archive\V2 Files\run_20250908_130146          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-08
Docs archive\V2 Files\run_20250908_130746          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_130746          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-08
Docs archive\V2 Files\run_20250908_130746          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_130746          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_130746          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-08
Docs archive\V2 Files\run_20250908_130746          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-08
Docs archive\v3\run_20250920_221558                | Rex_Stone       | Candidate_Attorney   | 2025-09-20
Docs archive\v3\run_20250920_221558                | Rex_Stone       | Candidate_Attorney   | 2025-09-20
Docs archive\v3\run_20250920_221558                | Rex_Stone       | Candidate_Attorney   | 2025-09-20
Docs archive\v3\run_20250920_221558                | Rex_Stone       | Candidate_Attorney   | 2025-09-20
Docs archive\v3\run_20250920_221558                | Rex_Stone       | Candidate_Attorney   | 2025-09-20
Docs archive\v3\run_20250920_221558                | Rex_Stone       | Candidate_Attorney   | 2025-09-20
ocs archive\v4\run_20250920_113908\_temp_pdfs      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-20
ocs archive\v4\run_20250920_113908\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-20
ocs archive\v4\run_20250920_113908\_temp_pdfs      | Sandiso_Mazibuko | General_Application  | 2025-09-20
ocs archive\v4\run_20250920_113908\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-20
ocs archive\v4\run_20250920_113908\_temp_pdfs      | Sandiso_Mazibuko | General_Application  | 2025-09-20
ocs archive\v4\run_20250920_113908\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-20
Docs archive\V1 files\run_20250907_202332          | Unknown_Applicant | General_Application  | 2025-09-07
Docs archive\V1 files\run_20250907_202332          | Unknown_Applicant | Candidate_Attorney   | 2025-09-07
Docs archive\V1 files\run_20250907_202332          | Unknown_Applicant | Candidate_Attorney   | 2025-09-07
Docs archive\V1 files\run_20250907_202332          | Unknown_Applicant | General_Application  | 2025-09-07
Docs archive\V1 files\run_20250907_202332          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-07
Docs archive\V1 files\run_20250907_210503          | Unknown_Applicant | General_Application  | 2025-09-07
Docs archive\V1 files\run_20250907_210503          | Unknown_Applicant | Candidate_Attorney   | 2025-09-07
Docs archive\V1 files\run_20250907_210503          | Unknown_Applicant | Candidate_Attorney   | 2025-09-07
Docs archive\V1 files\run_20250907_210503          | Unknown_Applicant | General_Application  | 2025-09-07
Docs archive\V1 files\run_20250907_210503          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-07
Docs archive\V1 files\run_20250907_214500          | Unknown_Applicant | Candidate_Attorney   | 2025-09-07
Docs archive\V1 files\run_20250907_214500          | Unknown_Applicant | Candidate_Attorney   | 2025-09-07
Docs archive\V1 files\run_20250907_214500          | Unknown_Applicant | General_Application  | 2025-09-07
Docs archive\V1 files\run_20250907_214500          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-07
Docs archive\V1 files\run_20250907_214500          | Sandiso_Mazibuko | General_Application  | 2025-09-07
Docs archive\V1 files\run_20250908_075142          | Unknown_Applicant | Candidate_Attorney   | 2025-09-08
Docs archive\V1 files\run_20250908_075142          | Unknown_Applicant | General_Application  | 2025-09-08
Docs archive\V1 files\run_20250908_075142          | Unknown_Applicant | General_Application  | 2025-09-08
Docs archive\V1 files\run_20250908_075142          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-08
Docs archive\V1 files\run_20250908_075142          | Sandiso_Mazibuko | General_Application  | 2025-09-08
 Files\applications\3_for_physical_submission      | Sandiso_Mazibuko | Administration_Clerk | 2025-09-15
 Files\applications\3_for_physical_submission      | Sandiso_Mazibuko | Administration_Clerk | 2025-09-15
 Files\applications\3_for_physical_submission      | Sandiso_Mazibuko | Secretary            | 2025-09-15
 Files\applications\3_for_physical_submission      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-15
 Files\applications\3_for_physical_submission      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-15
Docs archive\V2 Files\run_20250908_120017          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_120017          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-08
Docs archive\V2 Files\run_20250908_120017          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_120017          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_120017          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-08
Docs archive\V2 Files\run_20250908_122210          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_122210          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_122210          | Sandiso_Mazibuko | General_Application  | 2025-09-08
Docs archive\V2 Files\run_20250908_122210          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-08
Docs archive\V2 Files\run_20250908_122210          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-08
ROOT                                               | Unknown_Applicant | General_Application  | 2025-11-10
ROOT                                               | Sandiso_Mazibuko | General_Application  | 2025-10-04
ROOT                                               | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-04
ROOT                                               | Sandiso_Mazibuko | Candidate_Attorney   | 2025-11-10
9                                                  | Unknown_Applicant | General_Application  | 2025-11-07
9                                                  | Unknown_Applicant | General_Application  | 2025-11-07
9                                                  | Rex_Stone       | Candidate_Attorney   | 2025-11-07
9                                                  | Sandiso_Mazibuko | Judges_Secretary     | 2025-11-10
Docs archive                                       | Unknown_Applicant | General_Application  | 2025-10-04
Docs archive                                       | Sandiso_Mazibuko | General_Application  | 2025-10-04
Docs archive                                       | Sandiso_Mazibuko | Registrar            | 2025-09-24
Docs archive                                       | Sandiso_Mazibuko | Registrar            | 2025-09-24
al_submission\run_20251004_162700\8_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-04
al_submission\run_20251004_162700\8_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-04
al_submission\run_20251004_162700\8_ENSafrica      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-04
al_submission\run_20251004_162700\8_ENSafrica      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-04
Docs archive\run_20250919_211503\applications      | Sandiso_Mazibuko | Secretary            | 2025-09-19
Docs archive\run_20250919_211503\applications      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-19
Docs archive\run_20250919_211503\applications      | Sandiso_Mazibuko | General_Application  | 2025-09-19
Docs archive\run_20250919_211503\applications      | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-19
Docs archive\V2 Files\run_20250915_121854          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-15
Docs archive\V2 Files\run_20250915_121854          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-15
Docs archive\V2 Files\run_20250915_121854          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-15
Docs archive\V2 Files\run_20250915_121854          | Sandiso_Mazibuko | Candidate_Attorney   | 2025-09-15
ocs archive\v4\run_20250920_133014\_temp_pdfs      | Sandiso_Mazibuko | General_Application  | 2025-09-20
ocs archive\v4\run_20250920_133014\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-20
ocs archive\v4\run_20250920_133014\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-20
ocs archive\v4\run_20250920_133014\_temp_pdfs      | Sandiso_Mazibuko | Judges_Secretary     | 2025-09-20
applications\1                                     | Unknown_Applicant | General_Application  | 2025-10-29
applications\1                                     | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\1                                     | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\10                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\10                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\10                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\11                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\11                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\11                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\12                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\12                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\12                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\13                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\13                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\13                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\14                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\14                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\14                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\15                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\15                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\15                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\16                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\16                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\16                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\17                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\17                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\17                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\18                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\18                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\18                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\19                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\19                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\19                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\2                                     | Unknown_Applicant | General_Application  | 2025-10-29
applications\2                                     | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\2                                     | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\20                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\20                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\20                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\21                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\21                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\21                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\22                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\22                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\22                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\23                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\23                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\23                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\24                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\24                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\24                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\25                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\25                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\25                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\26                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\26                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\26                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\27                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\27                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\27                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\28                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\28                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\28                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\29                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\29                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\29                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\3                                     | Unknown_Applicant | General_Application  | 2025-10-29
applications\3                                     | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\3                                     | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\30                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\30                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\30                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\31                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\31                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\31                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\32                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\32                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\32                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\33                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\33                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\33                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\34                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\34                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\34                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\35                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\35                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
applications\35                                    | Unknown_Applicant | Candidate_Attorney   | 2025-10-29
applications\36                                    | Unknown_Applicant | General_Application  | 2025-10-29
applications\36                                    | Sandiso_Mazibuko | Candidate_Attorney   | 2025-10-29
